93,29,95,20,58,18,60,15,88,83,52,99,35,18,6,8,61,5,53,10,62,67,43,76,35,87,85,15,91,78,93,44,13,45,69,56,10,15,83,74,97,65,90,4,86,84,32,73,17,6,67,48,12,78,62,85,7,65,36,65,21,6,55,69,76,80,95,74,79,6,97,27,66,81,63,45,43,-1,97,94,62,53,63,4,86,90,12,69,51,12
25,64,43,35,78,85,44,42,3,80,26,40,4,69,8,25,3,56,18,60,27,83,49,63,28,43,94,75,56,3,87,38,94,4,65,73,35,4,11,79,11,58,81,64,32,7,46,8,12,93,97,22,26,76,60,65,92,18,63,73,4,92,44,20,56,28,92,81,4,22,72,73,84,5,33,96,52,97,-1,27,40,13,61,32,30,41,24,68,28,9
72,69,25,89,47,17,79,3,26,49,59,99,86,48,74,88,68,15,33,39,51,44,11,59,67,9,5,25,93,93,67,62,2,10,36,92,1,65,73,44,12,63,33,3,83,19,8,75,72,24,13,28,84,70,97,18,14,25,27,1,73,97,44,6,15,98,54,74,91,75,62,9,68,69,42,20,83,94,27,-1,54,6,78,52,18,2,90,79,68,20
68,84,89,30,87,29,23,11,74,31,36,92,71,65,15,78,92,11,66,52,62,48,8,82,21,3,67,77,25,12,47,42,43,73,74,43,98,29,52,2,86,60,88,32,42,18,21,56,71,91,87,97,32,67,6,44,21,29,84,70,37,81,7,11,31,83,67,44,12,35,41,84,23,45,95,42,29,62,40,54,-1,5,25,75,1,68,48,17,43,46
63,3,7,41,51,54,32,49,83,90,78,21,97,31,36,28,58,29,58,44,90,9,34,92,1,29,11,64,47,21,36,45,61,1,92,13,95,79,7,93,22,35,17,78,60,25,51,68,76,36,75,32,75,28,89,87,36,67,52,13,17,53,40,6,97,54,14,46,25,36,14,45,43,86,40,2,87,53,13,6,5,-1,21,46,40,20,18,72,37,55
1,31,46,93,90,52,83,47,78,93,79,59,43,15,71,63,99,53,74,37,86,17,68,15,8,73,64,36,60,43,97,51,76,6,57,93,6,39,40,52,68,67,59,3,68,32,90,71,66,23,79,21,6,94,79,94,97,67,18,79,83,83,41,19,5,46,14,15,55,84,49,33,5,55,38,39,71,63,61,78,25,21,-1,55,78,68,66,80,62,77
9,4,22,59,4,1,85,36,4,68,74,17,84,65,77,60,83,72,45,20,71,76,74,31,34,1,80,82,40,26,84,96,23,76,72,71,61,68,55,1,37,59,5,3,49,9,98,58,40,49,88,37,17,41,70,65,67,86,48,45,75,48,59,28,59,39,3,96,11,88,15,49,29,64,46,20,82,4,32,52,75,46,55,-1,85,92,54,44,88,88
94,52,82,28,92,1,40,89,89,87,56,97,51,58,42,29,91,36,37,14,22,78,57,71,64,81,52,24,67,99,19,25,97,3,76,49,76,50,69,55,7,65,91,87,10,15,76,59,14,82,43,63,36,47,20,46,75,93,58,99,1,65,71,24,16,51,27,59,66,88,39,67,54,7,39,50,69,86,30,18,1,40,78,85,-1,70,87,41,19,14
30,62,2,66,16,39,11,4,62,34,99,3,65,70,26,58,30,6,99,1,2,95,14,21,53,82,51,11,61,69,43,43,79,79,51,80,70,89,72,64,81,23,63,95,78,55,31,57,47,48,85,67,81,62,99,25,59,84,55,75,70,82,11,23,84,87,51,57,22,55,81,91,98,62,83,77,56,90,41,2,68,20,68,92,70,-1,82,7,29,11
67,21,64,68,30,21,56,70,88,6,20,79,67,4,21,12,38,8,87,30,32,42,12,28,9,93,58,20,27,59,73,84,95,34,58,54,14,25,80,11,90,1,66,17,54,37,6,55,83,13,96,12,88,1,39,21,31,93,64,72,99,9,45,40,7,30,46,10,77,86,36,32,91,76,14,78,73,12,24,90,48,18,66,54,87,82,-1,31,17,31
17,2,15,38,17,91,87,90,88,35,74,13,95,44,82,30,11,9,47,36,13,61,27,69,33,44,35,35,63,72,71,12,26,49,86,54,76,63,97,89,80,7,64,39,80,84,87,28,13,10,92,8,3,42,45,63,9,75,48,5,58,93,46,94,29,97,70,61,62,96,96,51,27,69,54,95,61,69,68,79,17,72,80,44,41,7,31,-1,91,24
46,20,83,62,91,36,73,8,12,76,15,75,13,39,99,16,40,97,52,99,79,71,2,2,27,32,10,89,62,27,25,10,96,85,83,25,99,31,97,38,17,85,18,26,5,33,98,98,8,97,90,61,71,62,15,8,46,82,69,97,92,56,27,13,44,94,40,2,48,10,76,21,17,17,82,35,18,51,28,68,43,37,62,88,19,29,17,91,-1,12
11,74,44,79,52,57,61,11,80,92,57,52,72,26,16,45,91,79,31,3,26,34,64,40,12,16,75,58,50,10,51,6,57,42,13,93,51,5,2,15,91,46,75,88,3,58,65,95,33,92,26,81,71,11,68,82,91,89,88,7,40,33,57,39,87,1,2,33,2,75,30,29,15,25,84,45,80,12,9,20,46,55,77,88,14,11,31,24,12,-1

nodes: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89
type: benefit
name: random
weight: 0.8
