13,60,91,58,64,93,3,49,25,29,26,31,42,74,40,34,82,51,7,78,72,88,55,43,36,43,1,27,34,99,65,65,8,65,9,24,22,55,66,95,13,73,93,45,10,36,43,23,55,60,21,63,65,29,73,53,73,61,34,8,48,47,87,5,55,34,52,81,65,-1,31,90,75,23,84,9,44,14,38,25,13,5,96,84,81,86,45,13,27,6,31,1,98,51,80,86,51,38,47,34
49,84,91,87,86,38,7,87,2,80,96,90,91,88,60,75,32,57,29,55,79,63,21,29,86,3,83,31,82,30,37,3,52,66,96,72,82,87,66,4,81,60,39,46,70,58,60,32,9,66,23,53,13,5,22,33,55,91,54,42,73,13,53,58,90,9,91,11,59,31,-1,98,6,40,6,81,66,9,97,39,95,52,74,59,58,11,28,83,92,41,42,94,99,45,57,16,16,69,44,39
59,45,75,62,6,64,60,66,16,79,73,79,29,99,86,38,84,58,62,6,79,58,17,70,77,94,48,21,61,17,78,80,4,37,92,19,13,73,82,77,5,88,74,63,66,91,92,88,86,36,4,48,87,13,52,61,36,73,55,50,31,24,17,81,63,63,13,36,59,90,98,-1,68,6,73,32,51,18,65,34,10,59,20,46,68,86,43,57,29,35,89,40,95,78,40,13,6,21,78,67
3,83,70,57,94,35,22,12,86,24,96,71,50,7,1,77,18,5,56,5,56,66,93,93,68,74,76,39,45,63,25,46,3,1,4,28,73,58,9,73,85,21,21,3,60,4,58,75,13,62,68,83,84,4,80,68,92,55,57,19,8,65,41,34,47,46,63,40,99,75,6,68,-1,26,6,88,33,87,50,88,56,56,28,45,88,39,57,51,69,47,95,31,75,11,75,70,51,90,19,64
38,72,87,31,72,84,38,91,98,33,15,69,85,94,36,93,23,75,19,24,84,51,9,86,10,6,16,83,5,83,43,13,82,68,93,38,62,50,83,97,17,29,46,57,54,82,34,79,45,18,51,97,40,92,21,42,34,22,91,80,36,51,45,83,16,11,76,30,66,23,40,6,26,-1,8,30,7,50,12,58,77,46,64,29,55,88,85,79,47,85,15,27,35,66,74,27,36,49,53,21
96,62,98,17,96,60,53,35,68,52,71,46,49,73,27,27,48,40,39,23,92,65,69,95,92,39,46,51,18,46,85,77,91,41,94,17,20,58,39,78,79,39,37,37,49,62,52,92,70,36,20,11,27,33,8,1,13,18,10,94,64,55,53,39,80,73,94,63,69,84,6,73,6,8,-1,94,17,26,65,58,45,92,43,41,68,66,77,74,34,35,55,57,19,66,68,81,62,3,66,87
26,98,81,44,88,19,98,45,38,90,36,69,82,59,59,95,52,63,36,58,72,63,96,94,97,98,45,70,10,22,82,90,16,35,88,98,90,67,21,22,12,13,6,38,14,41,94,53,89,74,72,87,5,38,75,7,37,50,45,29,3,28,41,78,15,34,48,20,44,9,81,32,88,30,94,-1,23,86,55,13,34,17,60,69,58,2,89,22,28,46,65,41,21,51,56,58,72,37,55,14
19,44,18,14,27,72,86,54,89,78,15,4,20,69,15,82,60,15,88,46,3,21,7,50,44,21,93,91,80,18,55,18,9,1,79,72,97,45,69,86,95,19,8,67,79,32,82,4,75,58,58,39,97,7,80,63,67,13,66,98,6,61,72,57,88,94,33,32,13,44,66,51,33,7,17,23,-1,72,95,36,42,14,47,61,7,39,69,91,77,24,95,6,23,76,92,48,34,17,96,65
78,95,96,96,9,14,44,82,39,74,66,54,98,77,2,57,95,99,95,83,25,40,98,31,66,17,98,12,46,15,53,19,2,63,12,10,47,9,67,95,39,68,27,94,56,48,9,64,55,28,90,20,2,77,11,76,61,37,1,68,21,98,22,77,83,90,95,15,75,14,9,18,87,50,26,86,72,-1,16,27,46,53,58,62,66,61,11,80,23,41,59,73,20,35,78,63,73,33,18,17
7,51,64,83,39,60,46,19,22,85,99,94,7,88,45,63,64,41,36,43,26,18,54,75,82,73,1,72,39,19,78,43,50,28,64,85,56,47,52,87,35,7,4,73,7,80,81,31,65,10,13,90,22,8,4,29,81,90,97,91,98,44,98,78,5,82,17,5,66,38,97,65,50,12,65,55,95,16,-1,51,44,77,41,51,37,31,34,27,42,44,72,12,12,6,75,22,27,10,88,26
19,22,80,42,40,33,88,51,93,98,60,20,12,75,63,23,18,74,99,29,94,79,61,10,57,45,30,55,9,9,21,51,28,17,78,91,80,10,36,96,76,23,52,94,94,93,63,72,90,50,25,67,81,55,61,98,50,1,15,85,27,38,92,45,8,41,30,46,88,25,39,34,88,58,58,13,36,27,51,-1,34,68,46,17,43,78,52,18,33,26,37,30,35,12,18,11,1,59,88,18
19,86,54,17,76,69,75,40,11,59,29,1,21,77,53,13,23,26,8,52,6,65,96,64,95,16,18,47,9,95,34,24,16,27,99,14,23,26,43,39,68,27,1,44,85,24,87,59,68,49,60,12,71,2,66,71,36,85,24,42,21,40,7,99,97,91,4,83,85,13,95,10,56,77,45,34,42,46,44,34,-1,54,62,79,28,23,96,34,90,70,8,42,15,8,83,4,28,56,66,21
29,52,73,88,56,95,18,80,7,11,84,76,41,14,91,57,49,20,1,39,72,56,6,15,96,64,68,80,36,52,4,22,90,68,38,66,99,58,24,57,71,87,83,74,48,97,89,91,44,25,35,7,97,19,84,21,92,18,88,92,98,30,71,26,37,87,96,58,14,5,52,59,56,46,92,17,14,53,77,68,54,-1,96,77,83,21,97,46,55,32,59,36,40,75,99,66,35,16,56,33
50,14,6,39,32,27,37,24,79,19,48,16,44,31,94,13,92,72,63,51,12,27,34,5,23,54,47,97,21,17,30,13,21,38,33,97,75,9,14,18,78,93,65,95,15,71,90,40,93,21,48,37,52,47,27,15,23,41,55,74,51,81,87,63,54,18,25,12,58,96,74,20,28,64,43,60,47,58,41,46,62,96,-1,46,33,20,13,90,86,31,59,53,20,75,15,10,94,9,37,81
81,48,72,21,6,14,65,68,46,96,50,65,80,29,8,95,23,91,30,26,33,73,44,98,58,27,46,80,54,27,36,35,10,95,11,87,7,58,16,14,63,11,52,76,88,15,50,12,24,33,53,45,68,95,10,90,5,30,99,61,17,72,73,75,42,83,70,15,71,84,59,46,45,29,41,69,61,62,51,17,79,77,46,-1,45,51,89,25,32,17,87,89,71,80,13,7,41,30,92,16
98,47,62,91,4,2,78,1,72,10,19,10,30,94,51,29,95,26,58,69,72,23,29,50,21,77,60,5,52,29,33,63,8,54,85,33,70,39,42,58,78,96,58,66,25,3,92,2,63,23,75,99,69,94,39,11,43,76,62,85,45,78,36,61,67,62,96,49,68,81,58,68,88,55,68,58,7,66,37,43,28,83,33,45,-1,94,56,17,27,11,41,43,73,13,72,49,2,88,2,60
88,22,77,83,59,41,3,60,7,35,72,18,78,62,33,18,79,23,19,22,2,71,73,20,11,15,41,43,16,52,34,78,95,44,96,92,47,27,31,54,81,9,79,14,96,99,71,8,61,27,33,51,2,81,27,67,58,63,6,35,8,16,92,77,87,21,95,74,47,86,11,86,39,88,66,2,39,61,31,78,23,21,20,51,94,-1,43,96,42,8,88,27,35,5,57,2,47,95,40,86
81,93,65,88,47,37,29,90,40,48,66,63,83,57,64,63,66,33,26,87,51,36,74,32,95,28,90,78,61,31,2,75,88,21,67,71,27,8,40,26,60,7,31,54,23,71,30,89,80,60,34,27,48,77,1,67,7,33,17,5,15,25,84,13,62,93,81,99,15,45,28,43,57,85,77,89,69,11,34,52,96,97,13,89,56,43,-1,63,69,92,17,56,2,55,24,85,30,95,70,74
13,17,15,16,2,4,76,79,86,94,63,19,41,64,13,54,26,45,19,50,77,66,21,84,81,43,23,70,38,46,58,44,25,68,5,7,82,20,80,99,90,56,41,43,30,3,6,98,33,94,20,51,46,28,98,42,74,92,27,31,3,95,37,61,55,13,97,47,42,13,83,57,51,79,74,22,91,80,27,18,34,46,90,25,17,96,63,-1,92,56,17,26,59,30,29,73,40,94,77,47
90,71,48,20,2,10,36,35,33,55,48,96,69,96,43,79,33,15,31,17,87,38,6,56,71,85,83,98,18,11,50,79,25,13,39,48,69,59,89,76,7,43,76,31,36,18,19,32,42,10,74,12,94,42,30,1,95,52,42,13,28,14,39,90,12,30,29,43,29,27,92,29,69,47,34,28,77,23,42,33,90,55,86,32,27,42,69,92,-1,40,63,39,96,15,58,23,35,27,33,68
89,9,22,36,67,96,28,87,74,52,23,85,48,29,44,59,12,9,40,80,76,49,17,52,79,81,66,25,73,32,30,73,56,11,54,35,74,49,57,35,92,54,98,40,84,17,66,91,72,44,84,71,55,21,24,24,26,17,19,5,41,53,93,44,38,3,21,13,20,6,41,35,47,85,35,46,24,41,44,26,70,32,31,17,11,8,92,56,40,-1,71,53,35,45,77,72,40,43,99,6
32,79,25,20,21,22,6,59,35,41,7,5,32,23,37,5,32,29,41,80,45,84,2,17,26,87,11,39,51,56,34,72,31,66,38,10,80,31,95,69,25,64,90,22,24,18,24,27,81,42,61,37,22,88,39,96,85,14,17,25,42,40,13,42,30,37,45,46,23,31,42,89,95,15,55,65,95,59,72,37,8,59,59,87,41,88,17,17,63,71,-1,96,95,37,10,97,42,15,82,89
36,52,4,76,10,63,5,57,10,66,2,33,31,60,69,90,55,54,70,64,26,34,6,36,27,98,1,30,59,10,22,18,15,28,80,41,24,96,15,58,54,13,5,27,92,31,81,8,92,27,88,50,22,74,35,49,49,1,2,59,48,3,28,89,59,83,61,77,90,1,94,40,31,27,57,41,6,73,12,30,42,36,53,89,43,27,56,26,39,53,96,-1,66,83,29,35,23,44,65,38
63,20,29,98,87,78,68,40,6,13,10,87,18,85,33,47,57,5,68,67,89,7,43,48,45,19,79,44,69,70,83,61,87,17,48,90,53,72,62,86,40,24,87,89,77,52,42,84,51,65,8,13,49,82,42,91,50,77,47,60,13,93,80,21,27,29,31,87,57,98,99,95,75,35,19,21,23,20,12,35,15,40,20,71,73,35,2,59,96,35,95,66,-1,83,53,63,48,74,67,53
75,47,10,12,60,18,21,52,29,24,36,85,48,99,19,23,35,4,47,67,25,28,40,69,75,55,69,97,52,71,57,14,87,33,66,92,8,31,29,97,95,49,54,51,92,42,97,74,92,22,32,76,17,82,5,88,69,68,94,78,40,85,63,33,7,19,40,76,87,51,45,78,11,66,66,51,76,35,6,12,8,75,75,80,13,5,55,30,15,45,37,83,83,-1,55,52,83,82,66,18
30,24,81,90,36,86,71,78,8,7,47,26,89,39,9,98,44,76,77,22,20,40,12,73,61,37,16,26,44,3,25,34,66,16,21,74,61,42,36,24,27,84,47,66,14,74,6,51,62,62,33,78,34,5,93,17,48,63,46,64,53,43,75,71,87,48,51,2,27,80,57,40,75,74,68,56,92,78,75,18,83,99,15,13,72,57,24,29,58,77,10,29,53,55,-1,66,95,24,77,58
14,31,73,89,80,61,91,70,88,32,94,71,73,19,61,88,33,84,48,15,56,77,78,99,47,61,25,24,98,87,52,59,97,67,34,70,54,3,8,95,6,68,8,5,62,35,19,97,68,59,87,38,11,90,11,98,26,76,1,34,25,2,97,37,71,35,74,73,49,86,16,13,70,27,81,58,48,63,22,11,4,66,10,7,49,2,85,73,23,72,97,35,63,52,66,-1,54,66,56,71
70,84,33,15,87,68,17,66,97,55,10,17,98,55,9,3,55,54,58,61,37,81,1,67,59,40,21,2,11,71,11,34,11,24,46,65,40,55,10,68,89,35,21,79,93,67,74,45,41,53,54,21,78,78,91,61,86,94,38,65,93,12,68,78,42,80,37,56,96,51,16,6,51,36,62,72,34,73,27,1,28,35,94,41,2,47,30,40,35,40,42,23,48,83,95,54,-1,77,6,16
24,62,29,83,39,95,89,84,9,48,23,1,32,14,21,50,86,41,27,12,63,61,80,90,49,4,78,55,52,89,66,17,77,77,4,78,89,42,52,52,54,98,21,7,52,24,34,21,28,45,77,30,65,62,11,81,82,81,42,22,37,58,69,54,62,80,50,49,66,38,69,21,90,49,3,37,17,33,10,59,56,16,9,30,88,95,95,94,27,43,15,44,74,82,24,66,77,-1,79,57
6,67,41,37,64,37,9,4,26,36,11,39,9,11,27,18,55,44,24,28,9,92,81,85,76,33,96,65,27,99,29,56,3,90,99,91,45,93,59,12,35,68,97,18,67,95,29,20,77,80,26,48,76,73,8,76,57,88,68,66,66,7,54,69,93,34,20,74,58,47,44,78,19,53,66,55,96,18,88,88,66,56,37,92,2,40,70,77,33,99,82,65,67,66,77,56,6,79,-1,91
33,60,57,73,55,82,42,3,13,90,30,10,18,59,33,74,89,79,68,34,43,3,64,1,76,68,75,46,42,85,15,97,74,93,44,76,49,28,47,82,65,51,77,78,10,15,86,43,84,23,72,68,49,61,77,56,60,38,18,70,88,82,67,88,2,5,13,6,1,34,39,67,64,21,87,14,65,17,26,18,21,33,81,16,60,86,74,47,68,6,89,38,53,18,58,71,16,57,91,-1

nodes: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99
type: benefit
name: random
weight: 0.8
